sched_type,preemption_interval_us,throughput,proportion_long_jobs,num_short,num_long,short_0_pct,short_25_pct,short_50_pct,short_75_pct,short_90_pct,short_99_pct,short_99.9_pct,short_100_pct,long_0_pct,long_25_pct,long_50_pct,long_75_pct,long_90_pct,long_99_pct,long_99.9_pct,long_100_pct
dFCFS,0,30000,0,150000,0,1.121000,2.084000,2.712000,4.184250,7.340000,31.929020,471.738056,11495.663000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
dFCFS,0,60000,0,300000,0,1.125000,2.175000,2.782000,4.257000,7.398100,36.640070,375.636087,11271.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
dFCFS,0,90000,0,450000,0,1.140000,2.403000,3.089000,5.127000,8.495000,53.172050,4172.860030,13547.587000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
dFCFS,0,120000,0,600000,0,1.129000,2.455000,3.251000,5.305000,8.689000,59.314020,2116.757965,13485.581000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
dFCFS,0,150000,0,750000,0,1.113000,2.519750,3.453000,5.674000,9.228000,35.946010,2050.852212,13870.280000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
dFCFS,0,180000,0,900000,0,1.108000,2.513000,3.479000,5.695000,9.275000,77.047150,772.769017,12296.264000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
dFCFS,0,210000,0,1050000,0,1.115000,2.632000,3.838000,6.312000,10.521000,82.861050,8896.727032,16352.729000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
dFCFS,0,30000,0.01,148466,1534,1.154000,2.246000,2.825000,5.570000,14.601500,777.185650,2000.809410,12047.032000,1000.255000,1001.289500,1001.910000,1005.062250,1019.993700,2797.038370,12087.245406,42457.114000
dFCFS,0,60000,0.01,296906,3094,1.147000,2.428000,3.206000,9.133000,183.797500,1247.927400,2123.507705,14894.715000,1000.169000,1001.448000,1002.312000,1010.062250,1246.784500,2351.830690,8744.948781,17801.940000
dFCFS,0,90000,0.01,445405,4595,1.129000,2.539000,3.751000,17.625000,839.687800,2784.868200,6774.410664,12175.712000,1000.214000,1001.565000,1002.959000,1030.241500,1890.936800,4118.600180,9720.574276,16232.076000
dFCFS,0,120000,0.01,594028,5972,1.132000,2.774000,4.980000,54.129500,942.920300,2813.153820,11802.882602,13174.671000,1000.221000,1001.849000,1004.381500,1074.617000,1973.784600,3910.969560,12864.134278,19627.971000
dFCFS,0,150000,0.01,742572,7428,1.123000,2.980000,5.987000,279.154750,1392.373300,3433.796700,11604.167834,18009.722000,1000.230000,1002.021000,1005.164000,1387.170000,2587.830400,4771.640970,12880.972920,17543.407000
dFCFS,0,180000,0.01,890881,9119,1.122000,3.271000,7.808000,818.575000,2302.791000,6416.217200,12563.968160,13680.967000,1000.197000,1002.374500,1007.903000,1846.865500,3454.619200,7778.286720,13678.886256,19996.950000
dFCFS,0,210000,0.01,1039499,10501,1.111000,3.626000,9.032000,770.544500,1987.693000,5202.123020,7282.020620,12667.357000,1000.212000,1002.676000,1009.202000,1840.980000,3062.111000,6167.216000,9412.774500,20238.085000
dFCFS,0,30000,0.1,134885,15115,1.176000,2.551000,6.635000,1011.918000,3018.998200,6297.848520,9954.083216,11978.842000,1000.180000,1001.577000,1006.862000,2036.858500,4073.095400,7601.441480,12008.377570,16706.040000
dFCFS,0,60000,0.1,270269,29731,1.134000,953.455000,4043.319000,8342.738000,12377.372200,20440.892560,25120.955004,26326.235000,1000.186000,1968.840500,5066.448000,9476.247000,13637.467000,22415.774100,27857.176520,42726.420000
dFCFS,0,90000,0.1,405148,44852,1.233000,400529.614500,782752.611000,1161031.206500,1382313.666800,1507806.683790,1521055.379041,1525204.366000,1001.555000,398856.554500,779739.433000,1159285.821000,1381119.733800,1509277.031720,1522271.110843,1528253.165000
dFCFS,0,120000,0.1,540306,59694,1.287000,941249.742000,1892704.382500,2979671.983500,3625883.082000,3977019.454700,4007433.189355,4013467.274000,1000.873000,943558.079750,1888556.419000,2965230.487750,3625022.928300,3977430.655590,4008631.847351,4017774.172000
dFCFS,0,150000,0.1,674979,75021,1.466000,1488207.438000,3014228.029000,6005418.203500,7172358.701600,7701031.460340,7759654.380780,7767500.653000,1001.714000,1485763.353000,3007727.754000,6007417.099000,7175300.868000,7700660.555200,7761000.245020,7771254.731000
dFCFS,0,180000,0.1,809311,90689,1.308000,2004844.547500,4540037.055000,6615002.086000,8483311.578000,9215215.264600,9287438.202190,9296703.489000,1001.421000,2025424.644000,4569850.626000,6627675.656000,8483771.391400,9215021.190480,9287378.690408,9298742.837000
dFCFS,0,210000,0.1,944876,105124,1.215000,2559879.481750,5653313.382000,8307859.541250,9953241.874000,30241462.917000,30286383.967375,30291359.842000,1000.312000,2574627.942750,5654066.174000,8295622.667250,9935041.013900,30240951.140210,30286519.146498,30291359.313000
dFCFS,0,30000,0.5,75119,74881,1.738000,1440703.686000,2932550.109000,4802089.505500,5656192.990200,6176818.040800,6225510.558696,6236568.575000,1000.449000,1428372.003000,2928572.928000,4807064.689000,5665038.493000,6179779.950000,6225517.875080,6235949.067000
dFCFS,0,60000,0.5,149839,150161,1.264000,4106737.139000,8435636.386000,30964267.163000,31726000.464400,32174783.441440,32220077.546210,32224600.228000,1000.813000,4120404.200000,8417649.874000,30964197.613000,31723333.657000,32174450.011600,32219122.367480,32224533.445000
cFCFS,500,30000,0,150000,0,1.154000,2.173000,2.722000,3.422000,5.359000,18.239050,128.150421,2256.319000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,60000,0,300000,0,1.127000,2.306000,2.894000,4.291000,6.553000,62.707240,445.508979,5666.609000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,90000,0,450000,0,1.136000,2.523000,3.286000,5.231000,8.243000,98.785040,2951.311250,4243.407000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,120000,0,600000,0,1.129000,2.515000,3.425000,5.519000,9.085000,104.289660,515.500017,4429.252000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,150000,0,750000,0,1.123000,2.605000,3.761000,6.170000,10.221000,95.297030,445.777195,7414.673000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,180000,0,900000,0,1.117000,2.639000,3.862000,6.266000,10.033000,34.578110,502.718600,5058.141000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,210000,0,1050000,0,1.128000,2.783000,4.468000,7.605000,12.610000,50.122110,256.063005,3441.997000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cFCFS,500,30000,0.01,148550,1450,1.156000,2.205250,2.762000,3.637000,5.699000,65.215710,1102.460590,1441.629000,1000.243000,1001.416750,1002.089000,1005.602250,1021.907700,1297.260670,2887.557688,4373.606000
cFCFS,500,60000,0.01,297037,2963,1.139000,2.395000,3.053000,4.993000,8.406000,81.800920,1062.216436,3517.739000,1000.211000,1001.598000,1002.890000,1008.291500,1024.572000,1332.974300,1783.763764,7086.814000
cFCFS,500,90000,0.01,445414,4586,1.136000,2.649000,3.870000,6.978000,12.717700,132.427480,835.435153,2617.527000,1000.195000,1001.868250,1004.221000,1012.302250,1031.565500,1420.221850,2163.007165,8621.567000
cFCFS,500,120000,0.01,594137,5863,1.117000,2.751000,4.344000,8.256000,15.556000,409.523760,2042.904424,9482.299000,1000.205000,1002.081000,1005.133000,1015.062500,1040.495000,1648.130180,3195.233788,9829.062000
